Date,Close,High,Low,Open,Volume
2020/07/29,1953.5,1953.5,1952.599976,1953.199951,209835
2020/07/30,1942.300049,1965.099976,1930,1963.400024,28853
2020/07/31,1962.800049,1981.099976,1948,1948.599976,2914
2020/08/03,1966,1984.300049,1955.5,1984.300049,683
2020/08/04,2001.199951,2016.199951,1968.800049,1971,2010
2020/08/05,2031.099976,2050.199951,2011,2024,1422
2020/08/06,2051.5,2063,2040,2045.5,294
2020/08/07,2010.099976,2055,2009.599976,2040.099976,808
2020/08/10,2024.400024,2043.800049,2017.5,2026.400024,233
2020/08/11,1932.599976,2016,1904,2012.400024,971
2020/08/12,1934.900024,1946.599976,1871.599976,1923,404
2020/08/13,1956.699951,1957.400024,1916.900024,1921.5,71
2020/08/14,1937,1947.400024,1937,1938.699951,201
2020/08/17,1985,1985,1949.599976,1949.599976,97
2020/08/18,1999.400024,2002.800049,1972.099976,2001.099976,92
2020/08/19,1958.699951,1980,1938.699951,1980,347
2020/08/20,1933.800049,1948.300049,1922.300049,1941.199951,106
2020/08/21,1934.599976,1945,1908.900024,1941,184
2020/08/24,1927.699951,1940,1922.199951,1930.199951,85
2020/08/25,1911.800049,1928.5,1911.800049,1927.5,176
2020/08/26,1940.699951,1950.800049,1909.699951,1909.699951,287
2020/08/27,1921.599976,1972.5,1921.599976,1948.900024,2303
2020/08/28,1964.599976,1971.300049,1922.5,1927.099976,778
2020/08/31,1967.599976,1971.300049,1953.300049,1970,158
2020/09/01,1968.199951,1986.300049,1961.699951,1961.699951,186
2020/09/02,1934.400024,1967.300049,1934.400024,1967.300049,71
2020/09/03,1927.599976,1938.800049,1923,1937.099976,179
2020/09/04,1923.900024,1939.699951,1917.699951,1927.900024,607
2020/09/08,1933,1937.900024,1903.099976,1930.900024,271
2020/09/09,1944.699951,1946.199951,1924.599976,1926.900024,219
2020/09/10,1954.199951,1962.699951,1944.099976,1944.099976,722
2020/09/11,1937.800049,1949.5,1937.800049,1944,73
2020/09/14,1953.099976,1953.099976,1943,1946.300049,55
2020/09/15,1956.300049,1968.5,1955.800049,1955.800049,74
2020/09/16,1960.199951,1961.400024,1956.699951,1961.300049,124
2020/09/17,1940,1946,1933.699951,1939,67
2020/09/18,1952.099976,1952.099976,1949,1950.5,38
2020/09/21,1901.199951,1946.199951,1883.400024,1946.199951,52
2020/09/22,1898.599976,1913.099976,1898.599976,1913.099976,331
2020/09/23,1859.900024,1875.5,1859.900024,1875.5,5
2020/09/24,1868.300049,1868.300049,1851.5,1851.5,365
2020/09/25,1857.699951,1857.699951,1856.300049,1856.300049,4
2020/09/28,1872.800049,1872.800049,1872.800049,1872.800049,10455
2020/09/29,1894.300049,1895.400024,1872.400024,1876.5,3283
2020/09/30,1887.5,1899.699951,1879.800049,1893,600
2020/10/01,1908.400024,1909.599976,1882.5,1884.099976,730
2020/10/02,1900.199951,1913,1893.900024,1893.900024,530
2020/10/05,1912.5,1915.599976,1884.699951,1898.900024,1360
2020/10/06,1901.099976,1918,1874.400024,1906.599976,968
2020/10/07,1883.599976,1889.800049,1873.099976,1874.099976,50
2020/10/08,1888.599976,1893,1882.699951,1893,348
2020/10/09,1919.5,1929.099976,1905.099976,1909.300049,580
2020/10/12,1922.5,1926.5,1921.599976,1924,96
2020/10/13,1888.5,1922.199951,1887,1921.900024,191
2020/10/14,1901.300049,1910.800049,1882.5,1889.699951,33
2020/10/15,1903.199951,1906.300049,1889.599976,1897.300049,254
2020/10/16,1900.800049,1900.800049,1898.5,1898.5,53
2020/10/19,1906.400024,1907.800049,1899.5,1907.300049,43
2020/10/20,1910.400024,1910.400024,1896.099976,1901.300049,329
2020/10/21,1924.599976,1927.300049,1913.599976,1913.599976,1202
2020/10/22,1901.099976,1924.300049,1898.199951,1924.300049,899
2020/10/23,1902,1913.300049,1896.199951,1899.900024,287
2020/10/26,1902.699951,1907,1893.5,1895.5,242
2020/10/27,1908.800049,1908.800049,1904.400024,1904.599976,176
2020/10/28,1876.199951,1876.199951,1870.900024,1870.900024,277
2020/10/29,1865.599976,1879.800049,1858.800049,1876.099976,240
2020/10/30,1877.400024,1886.599976,1862.800049,1862.800049,725
2020/11/02,1890.400024,1894.699951,1872.900024,1872.900024,190
2020/11/03,1908.5,1908.5,1891.5,1891.5,712
2020/11/04,1894.599976,1907,1885.300049,1893.800049,782
2020/11/05,1945.300049,1948,1901.699951,1901.699951,135
2020/11/06,1950.300049,1958.800049,1940.800049,1940.800049,304
2020/11/09,1853.199951,1963.199951,1847.099976,1955.599976,745
2020/11/10,1875.400024,1885.300049,1871.199951,1879.300049,276
2020/11/11,1860.699951,1878.800049,1855.5,1878.800049,222
2020/11/12,1872.599976,1878.5,1866.599976,1869,220
2020/11/13,1885.699951,1890.099976,1876.800049,1877,240
2020/11/16,1887.300049,1887.300049,1871,1874.599976,6
2020/11/17,1884.5,1888.400024,1884.5,1888.400024,59
2020/11/18,1873.5,1873.5,1873.5,1873.5,152
2020/11/19,1861.099976,1865.800049,1856,1865.800049,59
2020/11/20,1872.599976,1872.599976,1871.199951,1871.199951,1900
2020/11/23,1837.800049,1837.800049,1829.199951,1834.800049,843
2020/11/24,1804.800049,1829.300049,1799.300049,1829.300049,1041
2020/11/25,1805.699951,1805.699951,1801.400024,1801.400024,205754
2020/11/27,1781.900024,1817,1770.699951,1806.099976,71804
2020/11/30,1775.699951,1787.199951,1762.300049,1785,3145
2020/12/01,1814.099976,1815.900024,1774.900024,1775,1859
2020/12/02,1825.699951,1830,1807.800049,1811.300049,771
2020/12/03,1836.800049,1842,1825.300049,1829.199951,1765
2020/12/04,1835.900024,1847.599976,1828.199951,1840.699951,1213
2020/12/07,1861.800049,1866.900024,1820.800049,1836.5,1427
2020/12/08,1870.800049,1875.800049,1861.800049,1863,121
2020/12/09,1834.599976,1867.099976,1827,1867.099976,215
2020/12/10,1833.599976,1849.099976,1828,1833.199951,177
2020/12/11,1839.800049,1846,1829.099976,1838.5,109
2020/12/14,1828.699951,1835.699951,1822.699951,1835.5,258
2020/12/15,1852.300049,1853.599976,1833.199951,1833.5,961
2020/12/16,1856.099976,1864.699951,1850.5,1856.5,1090
2020/12/17,1887.199951,1896.199951,1874.199951,1874.199951,414
2020/12/18,1885.699951,1889.5,1882.300049,1882.400024,276
2020/12/21,1879.199951,1908,1869.099976,1884.800049,136
2020/12/22,1866.599976,1882.199951,1861,1882.199951,233
2020/12/23,1874.699951,1878.800049,1864.5,1867,82
2020/12/24,1879.900024,1879.900024,1875.699951,1877.300049,46
2020/12/28,1877.199951,1895.800049,1873.699951,1895.5,75
2020/12/29,1879.699951,1881.300049,1879.699951,1881.300049,343
2020/12/30,1891,1895.800049,1877.300049,1879.900024,444
2020/12/31,1893.099976,1901.300049,1892.699951,1897,127
2021/01/04,1944.699951,1945.099976,1912.199951,1912.199951,154
2021/01/05,1952.699951,1952.699951,1941.300049,1941.699951,113
2021/01/06,1906.900024,1959.900024,1901.5,1952,331
2021/01/07,1912.300049,1926.699951,1912,1922.599976,122
2021/01/08,1834.099976,1908,1834.099976,1908,60
2021/01/11,1849.599976,1849.599976,1826.5,1826.5,20
2021/01/12,1842.900024,1859.699951,1839.400024,1849,176
2021/01/13,1853.599976,1858.599976,1853.599976,1858,189
2021/01/14,1850.300049,1850.699951,1836.699951,1836.699951,149
2021/01/15,1829.300049,1829.400024,1825,1829.400024,31
2021/01/19,1839.5,1842.900024,1802,1802,13
2021/01/20,1865.900024,1866.599976,1844.400024,1847.800049,16
2021/01/21,1865.300049,1868,1865.300049,1865.300049,6
2021/01/22,1855.699951,1855.699951,1852.699951,1854.900024,8
2021/01/25,1854.900024,1864.699951,1851.800049,1864.699951,26
2021/01/26,1850.699951,1855.800049,1850.699951,1855.800049,59
2021/01/27,1844.900024,1844.900024,1844.900024,1844.900024,195540
2021/01/28,1837.900024,1862.900024,1831.5,1843.400024,27283
2021/01/29,1847.300049,1876,1838.699951,1842,1634
2021/02/01,1860.800049,1871.900024,1850,1866.599976,1494
2021/02/02,1830.5,1861.300049,1827.599976,1859.599976,1293
2021/02/03,1832.199951,1842.400024,1829.800049,1834.800049,1195
2021/02/04,1788.900024,1832.199951,1782.800049,1832.199951,2375
2021/02/05,1810.900024,1813.5,1790.900024,1794.300049,1278
2021/02/08,1831.900024,1836.699951,1809,1816.300049,254
2021/02/09,1835.300049,1843.300049,1830.699951,1841.900024,184
2021/02/10,1840.599976,1851.099976,1837,1842.599976,543
2021/02/11,1824.900024,1845,1820.900024,1840.5,602
2021/02/12,1821.599976,1827.5,1809.199951,1825,259
2021/02/16,1797.199951,1823.400024,1787.300049,1820.900024,1141
2021/02/17,1771.099976,1789.699951,1768.800049,1785.800049,614
2021/02/18,1773.400024,1784.599976,1766,1776.099976,587
2021/02/19,1775.800049,1787.599976,1764.300049,1764.300049,118
2021/02/22,1806.699951,1807.800049,1784,1784,165
2021/02/23,1804.400024,1811.300049,1796.400024,1809.599976,569
2021/02/24,1796.400024,1805.800049,1796.400024,1805.800049,1500
2021/02/25,1774.400024,1802,1766.699951,1801.5,1049
2021/02/26,1728.099976,1768.199951,1718.800049,1768.099976,1593
2021/03/01,1722.5,1747,1720.300049,1737.099976,407
2021/03/02,1733.099976,1733.099976,1708.699951,1709.400024,867
2021/03/03,1715.300049,1732.400024,1703.5,1730,501
2021/03/04,1700.199951,1717.400024,1700.199951,1706.5,521
2021/03/05,1698,1701,1685,1690.599976,302
2021/03/08,1677.699951,1705.400024,1673.699951,1704.699951,1290
2021/03/09,1716.599976,1717.5,1685.199951,1686.199951,335
2021/03/10,1721.5,1722.900024,1711,1713.599976,412
2021/03/11,1722.300049,1737.5,1720.199951,1725.599976,18
2021/03/12,1719.5,1722.5,1699,1715.900024,80
2021/03/15,1728.900024,1731.900024,1722.800049,1729.5,147
2021/03/16,1730.599976,1733.900024,1726,1732.300049,729
2021/03/17,1726.800049,1750.099976,1725.599976,1735.300049,488
2021/03/18,1732.199951,1750.300049,1721.800049,1745.800049,138
2021/03/19,1741.400024,1742.199951,1733.599976,1742.199951,13
2021/03/22,1737.800049,1737.800049,1737.800049,1737.800049,51
2021/03/23,1724.699951,1724.699951,1724.699951,1724.699951,6
2021/03/24,1732.900024,1732.900024,1727.5,1727.5,26
2021/03/25,1724.900024,1733.199951,1724.5,1732.699951,15
2021/03/26,1732.199951,1732.199951,1721.300049,1721.300049,33
2021/03/29,1712.099976,1712.099976,1712.099976,1712.099976,135457
2021/03/30,1683.900024,1712.599976,1676.5,1711,25316
2021/03/31,1713.800049,1713.800049,1676.5,1683.699951,762
2021/04/01,1726.5,1728.800049,1706.400024,1706.800049,720
2021/04/05,1727,1729.699951,1721.900024,1727.900024,275
2021/04/06,1741.5,1744.800049,1726.900024,1726.900024,890
2021/04/07,1740.099976,1742.699951,1733.699951,1742.699951,557
2021/04/08,1756.800049,1758,1734.599976,1736,1298
2021/04/09,1743.300049,1750.800049,1733.300049,1750.800049,484
2021/04/12,1731.199951,1740.800049,1726.699951,1740.800049,40
2021/04/13,1746.199951,1746.900024,1722.099976,1733.800049,367
2021/04/14,1734.900024,1745.900024,1732.699951,1741.300049,1037
2021/04/15,1765.400024,1767.900024,1740.099976,1740.099976,368
2021/04/16,1779,1779.5,1770.099976,1770.400024,625
2021/04/19,1769.400024,1788.5,1769.400024,1782.099976,144
2021/04/20,1777.300049,1777.300049,1765.5,1769.300049,1464
2021/04/21,1792.300049,1794.099976,1777.699951,1783,250
2021/04/22,1781.199951,1794.199951,1779.5,1794.199951,159
2021/04/23,1777,1794.5,1772,1786.099976,332
2021/04/26,1779.199951,1779.699951,1770.800049,1778,549
2021/04/27,1778,1782,1777.699951,1780,117
2021/04/28,1773.199951,1774,1764.599976,1768.199951,756
2021/04/29,1768.099976,1789,1758.599976,1781,196
2021/04/30,1767.300049,1771.800049,1763.900024,1771.800049,18
2021/05/03,1791.400024,1793,1788.5,1788.5,18
2021/05/04,1775.800049,1788.5,1774.800049,1788.199951,182
2021/05/05,1784.099976,1784.099976,1779.199951,1781.5,57
2021/05/06,1815.5,1815.5,1787.599976,1788.900024,13
2021/05/07,1831.099976,1842.900024,1831.099976,1842.900024,2
2021/05/10,1837.5,1845.599976,1835.400024,1835.599976,13
2021/05/11,1835.900024,1838.099976,1831.599976,1837.199951,420
2021/05/12,1822.599976,1825.199951,1821.699951,1825.199951,3
2021/05/13,1823.800049,1826.800049,1814.099976,1814.699951,100
2021/05/14,1837.900024,1842.900024,1824.5,1824.5,41
2021/05/17,1867.5,1867.5,1847.199951,1849.900024,13
2021/05/18,1867.800049,1870.5,1867.800049,1870.5,3
2021/05/19,1881.300049,1884.900024,1863.599976,1866.400024,348
2021/05/20,1881.800049,1885,1864.800049,1865.5,85
2021/05/21,1876.699951,1876.699951,1872.099976,1872.099976,5
2021/05/24,1884.599976,1884.599976,1882.099976,1882.099976,39
2021/05/25,1898.099976,1898.099976,1882.5,1882.5,56
2021/05/26,1901.300049,1901.300049,1901.300049,1901.300049,170526
2021/05/27,1895.699951,1903.900024,1888.199951,1896.800049,35794
2021/05/28,1902.5,1905.400024,1881.900024,1897.5,2415
2021/06/01,1902.900024,1916.199951,1892.800049,1905.099976,640
2021/06/02,1907.5,1908.800049,1896,1899.199951,1267
2021/06/03,1871.199951,1908.800049,1865,1908.800049,1021
2021/06/04,1889.800049,1895.5,1854,1869.300049,367
2021/06/07,1896.800049,1899.699951,1883.199951,1890.5,87
2021/06/08,1892.199951,1902.900024,1890,1896.5,930
2021/06/09,1893.199951,1897.699951,1889.199951,1894.900024,148
2021/06/10,1894.199951,1899.800049,1871.5,1887.699951,186
2021/06/11,1877.400024,1902.300049,1875.199951,1900.900024,349
2021/06/14,1864,1866.599976,1846.5,1866.199951,41
2021/06/15,1854.5,1867.199951,1854.400024,1866.400024,78
2021/06/16,1859.5,1860.099976,1809.199951,1859.400024,117
2021/06/17,1773.800049,1823.300049,1769.599976,1811.800049,1135
2021/06/18,1767.900024,1792.400024,1767.900024,1775.699951,354
2021/06/21,1781.800049,1785.199951,1766.800049,1768.800049,38
2021/06/22,1776.300049,1786.900024,1775.900024,1783.400024,101
2021/06/23,1782.300049,1793.199951,1780.599976,1780.699951,136
2021/06/24,1775.599976,1786.400024,1775.599976,1778.900024,78
2021/06/25,1776.599976,1788,1775.199951,1777.699951,35
2021/06/28,1779.599976,1779.599976,1779.599976,1779.599976,888
2021/06/29,1762.800049,1777.099976,1752.099976,1776.800049,419
2021/06/30,1770.800049,1770.800049,1759.199951,1761.099976,51
2021/07/01,1775.900024,1781.199951,1768.800049,1775.699951,44
2021/07/02,1782.599976,1787.900024,1778.300049,1778.699951,23
2021/07/06,1793.5,1809.800049,1786.699951,1786.699951,332
2021/07/07,1801.5,1808.400024,1797.199951,1798.699951,244
2021/07/08,1799.599976,1818.5,1797,1797,148
2021/07/09,1810,1810.099976,1798.800049,1803.599976,218
2021/07/12,1805.5,1805.5,1799.5,1802.599976,147
2021/07/13,1809.400024,1812,1800.599976,1808.099976,78
2021/07/14,1824.300049,1829,1813.099976,1813.099976,707
2021/07/15,1828.400024,1833,1823.400024,1831.599976,99
2021/07/16,1814.5,1831.400024,1814.5,1830.099976,78
2021/07/19,1808.699951,1813.400024,1803.300049,1803.300049,33
2021/07/20,1810.900024,1824,1810.900024,1812.900024,128
2021/07/21,1802.900024,1807,1800,1807,135
2021/07/22,1805,1805,1793.599976,1793.599976,2
2021/07/23,1801.400024,1801.400024,1800,1800,1
2021/07/26,1798.699951,1802.5,1797.199951,1802.5,17
2021/07/27,1799.5,1803.699951,1799.5,1803.699951,1
2021/07/28,1799.5,1799.5,1799.5,1799.5,209783
2021/07/29,1831.199951,1832.599976,1806.099976,1806.599976,30496
2021/07/30,1812.599976,1830.5,1808.900024,1828,3100
2021/08/02,1818.099976,1818.699951,1804.800049,1812.400024,1334
2021/08/03,1810.099976,1813.5,1806,1812.300049,3341
2021/08/04,1810.5,1831.300049,1806.300049,1809.300049,2860
2021/08/05,1805.099976,1813.699951,1796,1810.800049,588
2021/08/06,1760,1800.099976,1758.400024,1799.800049,859
2021/08/09,1723.400024,1753.800049,1692.599976,1753.5,1621
2021/08/10,1728.800049,1735.199951,1720.099976,1728.599976,1363
2021/08/11,1750.400024,1752.199951,1727.300049,1727.300049,542
2021/08/12,1749,1752.400024,1745.5,1749.699951,739
2021/08/13,1775.199951,1777.300049,1757.400024,1758.300049,436
2021/08/16,1786.900024,1787.800049,1771.900024,1776.900024,219
2021/08/17,1785,1794.199951,1780,1787.699951,200
2021/08/18,1781.599976,1791.5,1779,1787.800049,263
2021/08/19,1780.199951,1789.300049,1775.5,1780,245
2021/08/20,1781,1787.5,1778.199951,1784.099976,235
2021/08/23,1803.199951,1804.800049,1776.800049,1776.800049,32
2021/08/24,1805.599976,1805.599976,1801,1801,22
2021/08/25,1788.199951,1792.900024,1784,1792,812
2021/08/26,1792.199951,1792.199951,1781,1787.400024,61
2021/08/27,1816.599976,1816.599976,1803.099976,1803.400024,1219
2021/08/30,1809,1820.300049,1807.800049,1818.199951,684
2021/08/31,1815,1815.900024,1801.099976,1815.900024,82
2021/09/01,1813.099976,1815.900024,1809.5,1813.5,114
2021/09/02,1808.699951,1813.900024,1806.800049,1813.199951,26
2021/09/03,1830.900024,1833.900024,1818.900024,1820.900024,53
2021/09/07,1795.900024,1825.699951,1792.699951,1825.699951,48
2021/09/08,1790.699951,1790.699951,1781.699951,1781.699951,69
2021/09/09,1797.400024,1798.699951,1787.900024,1798.699951,49
2021/09/10,1789.599976,1789.599976,1789.599976,1789.599976,0
2021/09/13,1792,1796,1784,1789.800049,533
2021/09/14,1804.699951,1806.199951,1783,1791.400024,764
2021/09/15,1792.400024,1803.699951,1792.400024,1803.699951,59
2021/09/16,1754.599976,1792.900024,1743.900024,1792.900024,1645
2021/09/17,1749.400024,1763,1749.400024,1758.800049,581
2021/09/20,1761.800049,1761.800049,1750.900024,1751.800049,185
2021/09/21,1776,1776,1759,1762.199951,106
2021/09/22,1776.699951,1784.300049,1767,1776.699951,17
2021/09/23,1747.699951,1766.800049,1738.199951,1766.800049,31
2021/09/24,1749.699951,1749.699951,1745,1749.699951,76
2021/09/27,1750,1754.400024,1747.5,1751.699951,808
2021/09/28,1735.800049,1741.699951,1726.800049,1739.599976,15748
2021/09/29,1721.5,1744.099976,1721.400024,1732.400024,6634
2021/09/30,1755.300049,1760.300049,1724.5,1725.5,997
2021/10/01,1757,1762.599976,1748.5,1754.300049,2220
2021/10/04,1766.199951,1768.900024,1749.5,1764.5,417
2021/10/05,1759.599976,1764.300049,1749,1764.300049,98
2021/10/06,1760.5,1762.900024,1744.699951,1759.300049,56
2021/10/07,1757.900024,1762.400024,1752.800049,1762.400024,336
2021/10/08,1756.300049,1780,1754.199951,1757,254
2021/10/11,1754.599976,1757.800049,1752.199951,1756.599976,128
2021/10/12,1758.300049,1768,1749.800049,1751.900024,139
2021/10/13,1793.699951,1794.5,1760.800049,1760.800049,150
2021/10/14,1796.699951,1799.900024,1792,1792.199951,337
2021/10/15,1767.199951,1795.400024,1766.599976,1794.5,874
2021/10/18,1764.800049,1770.099976,1759.5,1761.599976,266
2021/10/19,1769.699951,1785,1767.5,1777.599976,51
2021/10/20,1784.099976,1785.599976,1774,1774.599976,127
2021/10/21,1781.199951,1785.699951,1781,1782,146
2021/10/22,1795.5,1806.900024,1784,1787.099976,532
2021/10/25,1806,1809,1794,1794.300049,140
2021/10/26,1792.699951,1808.800049,1788.599976,1808.800049,359
2021/10/27,1797.900024,1798.099976,1791.5,1791.5,543
2021/10/28,1801.599976,1807.300049,1795.5,1795.5,452
2021/10/29,1783,1797,1774.599976,1793.099976,583
2021/11/01,1795.099976,1795.099976,1786.699951,1787.5,142
2021/11/02,1788.699951,1795.5,1787.699951,1790.5,213
2021/11/03,1763.599976,1768,1761.800049,1768,108
2021/11/04,1793,1798.199951,1776.199951,1776.599976,103
2021/11/05,1816.400024,1817.099976,1794.900024,1794.900024,239
2021/11/08,1827.400024,1827.400024,1816.900024,1817,261
2021/11/09,1830.199951,1832.699951,1820.699951,1826.099976,170
2021/11/10,1847.599976,1865,1824.900024,1825.800049,795
2021/11/11,1863.199951,1866.5,1853.900024,1853.900024,292
2021/11/12,1867.900024,1867.900024,1847.599976,1860.800049,210
2021/11/15,1866.099976,1866.900024,1864.5,1864.5,87
2021/11/16,1853.599976,1853.599976,1853.599976,1853.599976,1
2021/11/17,1869.699951,1869.699951,1862.599976,1862.599976,2
2021/11/18,1861,1861,1861,1861,9
2021/11/19,1851.199951,1851.199951,1851.199951,1851.199951,21
2021/11/22,1806,1841.599976,1805.699951,1841.599976,14
2021/11/23,1783.5,1795.5,1783.5,1795.5,264
2021/11/24,1784.099976,1793,1781.400024,1793,188
2021/11/26,1785.300049,1791.400024,1785.300049,1791.099976,186800
2021/11/29,1782.300049,1798.900024,1779.099976,1791.699951,26926
2021/11/30,1773.599976,1808.099976,1768.699951,1783.900024,4903
2021/12/01,1781.599976,1790.5,1772.300049,1774.800049,1128
2021/12/02,1760.699951,1780.900024,1760.599976,1780.900024,1557
2021/12/03,1782,1785.099976,1766.5,1767.5,694
2021/12/06,1777.5,1783,1777.199951,1780.199951,381
2021/12/07,1782.599976,1786.099976,1772.300049,1779.5,308
2021/12/08,1783.400024,1789.900024,1779,1789.900024,1383
2021/12/09,1774.599976,1783.5,1771.800049,1783.5,455
2021/12/10,1782.900024,1785.400024,1769.099976,1773.800049,545
2021/12/13,1786.300049,1787.099976,1783.800049,1784.400024,206
2021/12/14,1770.400024,1787,1769,1787,322
2021/12/15,1762.599976,1778.699951,1753.900024,1767.400024,283
2021/12/16,1796.599976,1798.099976,1781,1781,21
2021/12/17,1803.800049,1812.900024,1803.800049,1804,654
2021/12/20,1793.699951,1799.800049,1792,1796.800049,226
2021/12/21,1787.900024,1796.5,1787.900024,1791.400024,575
2021/12/22,1801.599976,1805.199951,1785.5,1786,567
2021/12/23,1811.199951,1811.199951,1800.800049,1806,193
2021/12/27,1808.099976,1812.099976,1807,1810,150
2021/12/28,1810.199951,1818,1805.5,1812,146
2021/12/29,1805.099976,1805.099976,1791.400024,1803.199951,623
2021/12/30,1812.699951,1816,1796,1801.699951,306
2021/12/31,1827.5,1827.800049,1821.400024,1825.099976,80
2022/01/03,1799.400024,1830.099976,1798.800049,1830.099976,116
2022/01/04,1814,1815.300049,1800,1800.5,38
2022/01/05,1824.599976,1824.599976,1813.099976,1813.099976,8
2022/01/06,1788.699951,1791.300049,1787.099976,1787.099976,30
2022/01/07,1797,1797,1784.400024,1791.800049,17
2022/01/10,1798.400024,1798.699951,1790.400024,1794.900024,534
2022/01/11,1818.599976,1822.5,1803,1803.900024,743
2022/01/12,1827.199951,1827.199951,1816.900024,1819,1547
2022/01/13,1821.199951,1823,1815.400024,1819.800049,40
2022/01/14,1816.5,1822,1816.5,1821.5,816
2022/01/18,1812.300049,1820.099976,1812.300049,1816.800049,900
2022/01/19,1843.099976,1843.099976,1817.400024,1817.400024,4
2022/01/20,1842.5,1843,1838.199951,1840.599976,20
2022/01/21,1831.800049,1842.400024,1828.900024,1838,19
2022/01/24,1841.699951,1842.099976,1837.900024,1837.900024,8
2022/01/25,1852.699951,1852.699951,1842,1843,11
2022/01/26,1829.900024,1829.900024,1829.900024,1829.900024,55
2022/01/27,1793.300049,1793.300049,1793.300049,1793.300049,196036
2022/01/28,1784.900024,1798.400024,1778.800049,1797.5,28521
2022/01/31,1795,1798.5,1785.099976,1788.5,1735
2022/02/01,1800.300049,1806.099976,1797.099976,1797.199951,223
2022/02/02,1809.199951,1810.099976,1795.099976,1797.800049,1690
2022/02/03,1803,1808.099976,1787.900024,1805.800049,466
2022/02/04,1806.599976,1813.699951,1792.5,1806,571
2022/02/07,1820.599976,1821.300049,1809.099976,1812.199951,601
2022/02/08,1826.599976,1827.599976,1815,1818.900024,108
2022/02/09,1835.199951,1835.199951,1825.300049,1825.400024,683
2022/02/10,1836.199951,1842.099976,1820.800049,1833.300049,365
2022/02/11,1840.800049,1864.800049,1822,1822,181
2022/02/14,1868,1870.599976,1854.599976,1861.800049,79
2022/02/15,1854.800049,1879.699951,1847.400024,1872.599976,86
2022/02/16,1870.199951,1870.199951,1856.300049,1858.699951,34
2022/02/17,1900.699951,1900.699951,1876.199951,1876.300049,393
2022/02/18,1898.599976,1899.400024,1890.699951,1899.400024,51
2022/02/22,1906.099976,1912,1890.800049,1908.099976,173
2022/02/23,1909.199951,1910.599976,1895.699951,1896.599976,73
2022/02/24,1925.099976,1972.5,1911.699951,1911.900024,2706
2022/02/25,1886.5,1920,1883.599976,1906.900024,586
2022/02/28,1899.400024,1928.400024,1894.199951,1928.300049,390
2022/03/01,1942.400024,1942.400024,1903.800049,1908.300049,547
2022/03/02,1920.900024,1948.199951,1919.800049,1945.599976,109
2022/03/03,1934.400024,1940.300049,1924.800049,1930.5,122
2022/03/04,1965.099976,1970.900024,1935.599976,1937,47
2022/03/07,1993.900024,2001.099976,1963,1989,2516
2022/03/08,2040.099976,2072,1998,1999.400024,1813
2022/03/09,1985.900024,2063,1980.800049,2053.600098,1022
2022/03/10,1998.099976,2010.5,1978.099976,1978.099976,670
2022/03/11,1982.699951,1996,1959.900024,1985,865
2022/03/14,1959.599976,1977.699951,1959.599976,1976.5,145
2022/03/15,1928.5,1939.900024,1910.699951,1939.800049,71
2022/03/16,1908,1922.400024,1907.199951,1922.400024,104
2022/03/17,1942.099976,1947.199951,1933.900024,1933.900024,39
2022/03/18,1928.199951,1939.300049,1928.199951,1934.5,28
